datetime,open,high,low,close,volume,hold
2026-04-23 23:00:00,9833.0,9846.0,9798.0,9806.0,46329,483997
2026-04-24 10:00:00,9843.0,9843.0,9773.0,9788.0,11678,480227
2026-04-24 11:15:00,9784.0,9799.0,9756.0,9762.0,83135,474145
2026-04-24 14:15:00,9762.0,9799.0,9748.0,9764.0,73229,472625
2026-04-24 15:00:00,9765.0,9780.0,9711.0,9778.0,6464,470506
2026-04-24 22:00:00,9766.0,9801.0,9748.0,9779.0,7,475614
2026-04-24 23:00:00,9780.0,9795.0,9766.0,9777.0,106,469869
2026-04-27 10:00:00,9806.0,9900.0,9806.0,9834.0,236415,475382
2026-04-27 11:15:00,9835.0,9859.0,9811.0,9833.0,70715,483821
2026-04-27 14:15:00,9833.0,9845.0,9784.0,9832.0,849,481860
2026-04-27 15:00:00,9832.0,9833.0,9784.0,9785.0,565,478722
2026-04-27 22:00:00,9767.0,9780.0,9728.0,9757.0,162759,485848
2026-04-27 23:00:00,9757.0,9788.0,9743.0,9788.0,36386,479060
2026-04-28 10:00:00,9792.0,9827.0,9763.0,9772.0,114853,480491
2026-04-28 11:15:00,9771.0,9775.0,9674.0,9701.0,146988,470314
2026-04-28 14:15:00,9700.0,9767.0,9699.0,9747.0,104725,467629
2026-04-28 15:00:00,9747.0,9773.0,9725.0,9759.0,424,463371
2026-04-28 22:00:00,9750.0,9772.0,9688.0,9692.0,151729,470497
2026-04-28 23:00:00,9691.0,9722.0,9654.0,9660.0,75049,455587
2026-04-29 10:00:00,9680.0,9724.0,9660.0,9718.0,383,453027
2026-04-29 11:15:00,9719.0,9733.0,9676.0,9725.0,86999,455745
2026-04-29 14:15:00,9725.0,9775.0,9718.0,9766.0,21836,459651
2026-04-29 15:00:00,9766.0,9800.0,9763.0,9780.0,76440,457457
2026-04-29 22:00:00,9841.0,9856.0,9805.0,9815.0,130922,448841
2026-04-29 23:00:00,9816.0,9816.0,9774.0,9793.0,36997,445442
2026-04-30 10:00:00,9841.0,9848.0,9798.0,9813.0,5673,444066
2026-04-30 11:15:00,9813.0,9854.0,9802.0,9841.0,60688,444321
2026-04-30 14:15:00,9842.0,9875.0,9822.0,9825.0,36022,440963
2026-04-30 15:00:00,9825.0,9854.0,9821.0,9821.0,537,433102
2026-05-06 10:00:00,9887.0,9992.0,9873.0,9965.0,184607,451494
2026-05-06 11:15:00,9965.0,9976.0,9871.0,9876.0,55432,453443
2026-05-06 14:15:00,9877.0,9879.0,9805.0,9826.0,3152,456059
2026-05-06 15:00:00,9823.0,9878.0,9820.0,9864.0,270,454956
2026-05-06 22:00:00,9750.0,9823.0,9716.0,9784.0,190820,468748
2026-05-06 23:00:00,9784.0,9807.0,9774.0,9791.0,28324,463789
2026-05-07 10:00:00,9806.0,9830.0,9711.0,9726.0,147881,469707
2026-05-07 11:15:00,9726.0,9759.0,9676.0,9749.0,77827,470371
2026-05-07 14:15:00,9748.0,9766.0,9728.0,9736.0,54561,467667
2026-05-07 15:00:00,9736.0,9776.0,9736.0,9752.0,9695,463838
2026-05-07 22:00:00,9664.0,9707.0,9638.0,9685.0,171892,468963
2026-05-07 23:00:00,9685.0,9694.0,9649.0,9694.0,31241,466605
2026-05-08 10:00:00,9748.0,9748.0,9693.0,9730.0,9475,470564
2026-05-08 11:15:00,9730.0,9756.0,9702.0,9711.0,4161,473261
2026-05-08 14:15:00,9711.0,9711.0,9661.0,9680.0,1213,472816
2026-05-08 15:00:00,9680.0,9692.0,9658.0,9680.0,2634,468976
2026-05-08 22:00:00,9642.0,9675.0,9632.0,9642.0,114806,476636
2026-05-08 23:00:00,9642.0,9695.0,9641.0,9692.0,443,467944
2026-05-11 10:00:00,9732.0,9758.0,9715.0,9739.0,149083,467455
2026-05-11 11:15:00,9738.0,9748.0,9715.0,9726.0,31312,466579
2026-05-11 14:15:00,9727.0,9732.0,9698.0,9713.0,3128,468012
2026-05-11 15:00:00,9714.0,9722.0,9660.0,9682.0,304,466197
2026-05-11 22:00:00,9671.0,9684.0,9612.0,9628.0,315,473359
2026-05-11 23:00:00,9628.0,9650.0,9627.0,9647.0,61,468852
2026-05-12 10:00:00,9659.0,9704.0,9648.0,9668.0,1836,465503
2026-05-12 11:15:00,9645.0,9651.0,9567.0,9568.0,8341,476789
2026-05-12 14:15:00,9560.0,9569.0,9521.0,9564.0,133,486991
2026-05-12 15:00:00,9563.0,9575.0,9563.0,9565.0,767,482994
2026-05-12 22:00:00,9577.0,9591.0,9566.0,9571.0,100050,477622
2026-05-12 23:00:00,9571.0,9593.0,9568.0,9589.0,23682,473822
2026-05-13 10:00:00,9596.0,9598.0,9541.0,9574.0,89038,474912
2026-05-13 11:15:00,9574.0,9593.0,9514.0,9527.0,77791,480386
2026-05-13 14:15:00,9527.0,9540.0,9477.0,9491.0,101338,485238
2026-05-13 15:00:00,9489.0,9505.0,9486.0,9492.0,10242,483004
2026-05-13 22:00:00,9517.0,9528.0,9484.0,9503.0,99113,488956
2026-05-13 23:00:00,9503.0,9554.0,9499.0,9530.0,49298,481497
2026-05-14 10:00:00,9495.0,9530.0,9452.0,9466.0,112180,486871
2026-05-14 11:15:00,9465.0,9483.0,9442.0,9454.0,384,491423
2026-05-14 14:15:00,9455.0,9470.0,9424.0,9445.0,20,495704
2026-05-14 15:00:00,9445.0,9451.0,9405.0,9405.0,1272,493677
2026-05-14 22:00:00,9384.0,9424.0,9367.0,9419.0,126528,496046
2026-05-14 23:00:00,9419.0,9432.0,9406.0,9414.0,26852,493001
2026-05-15 10:00:00,9430.0,9476.0,9415.0,9435.0,5991,493030
2026-05-15 11:15:00,9434.0,9467.0,9430.0,9451.0,3018,493426
2026-05-15 14:15:00,9450.0,9475.0,9420.0,9436.0,2315,490097
2026-05-15 15:00:00,9435.0,9436.0,9414.0,9420.0,201,485650
2026-05-15 22:00:00,9425.0,9462.0,9380.0,9445.0,124019,497469
2026-05-15 23:00:00,9445.0,9476.0,9439.0,9462.0,2766,497210
2026-05-18 10:00:00,9497.0,9552.0,9495.0,9514.0,192127,499432
2026-05-18 11:15:00,9517.0,9536.0,9499.0,9524.0,20329,501270
2026-05-18 14:15:00,9524.0,9588.0,9524.0,9584.0,94939,508183
2026-05-18 15:00:00,9585.0,9594.0,9566.0,9576.0,86,501960
2026-05-18 22:00:00,9530.0,9546.0,9494.0,9542.0,134296,503877
2026-05-18 23:00:00,9544.0,9582.0,9535.0,9579.0,34431,502962
2026-05-19 10:00:00,9564.0,9578.0,9538.0,9543.0,74710,499700
2026-05-19 11:15:00,9543.0,9565.0,9521.0,9554.0,37435,497800
2026-05-19 14:15:00,9555.0,9620.0,9524.0,9608.0,112034,505939
2026-05-19 15:00:00,9608.0,9706.0,9607.0,9672.0,153572,504326
2026-05-19 22:00:00,9674.0,9683.0,9639.0,9643.0,110756,500803
2026-05-19 23:00:00,9642.0,9673.0,9637.0,9656.0,37799,496770
2026-05-20 10:00:00,9646.0,9655.0,9587.0,9599.0,9543,492254
