datetime,open,high,low,close,volume,hold
2026-05-20 15:00:00,9612.0,9857.0,9603.0,9721.0,435,477513
2026-05-21 11:15:00,9684.0,9755.0,9570.0,9608.0,110302,488940
2026-05-21 15:00:00,9609.0,9631.0,9514.0,9518.0,178762,481648
2026-05-22 11:15:00,9512.0,9549.0,9423.0,9517.0,106747,486613
2026-05-22 15:00:00,9517.0,9546.0,9460.0,9471.0,336,480561
2026-05-25 11:15:00,9449.0,9491.0,9333.0,9447.0,95284,506179
2026-05-25 15:00:00,9400.0,9466.0,9390.0,9464.0,14580,508556
2026-05-26 11:15:00,9458.0,9540.0,9433.0,9478.0,3304,507910
2026-05-26 15:00:00,9478.0,9520.0,9421.0,9433.0,500,500018
2026-05-27 11:15:00,9478.0,9572.0,9439.0,9562.0,189272,505288
2026-05-27 15:00:00,9564.0,9578.0,9497.0,9517.0,6179,493784
2026-05-28 11:15:00,9486.0,9598.0,9470.0,9585.0,127949,490337
2026-05-28 15:00:00,9595.0,9622.0,9568.0,9599.0,119411,481226
2026-05-29 11:15:00,9596.0,9649.0,9553.0,9595.0,65068,486723
2026-05-29 15:00:00,9596.0,9634.0,9573.0,9592.0,138118,485913
2026-06-01 11:15:00,9616.0,9698.0,9575.0,9687.0,150,498198
2026-06-01 15:00:00,9687.0,9729.0,9672.0,9729.0,3877,503866
2026-06-02 11:15:00,9739.0,9773.0,9687.0,9731.0,22,498921
2026-06-02 15:00:00,9731.0,9740.0,9692.0,9726.0,6851,496272
2026-06-03 11:15:00,9712.0,9778.0,9664.0,9739.0,56999,511834
2026-06-03 15:00:00,9740.0,9787.0,9683.0,9766.0,16796,524130
2026-06-04 11:15:00,9798.0,9825.0,9605.0,9608.0,181200,529828
2026-06-04 15:00:00,9614.0,9639.0,9560.0,9574.0,163,519057
2026-06-05 11:15:00,9540.0,9588.0,9436.0,9440.0,113,525726
2026-06-05 15:00:00,9441.0,9457.0,9371.0,9382.0,1856,534211
2026-06-08 11:15:00,9409.0,9435.0,9286.0,9408.0,3414,533703
2026-06-08 15:00:00,9408.0,9456.0,9399.0,9424.0,146752,526021
2026-06-09 11:15:00,9388.0,9422.0,9271.0,9291.0,114081,543492
2026-06-09 15:00:00,9285.0,9297.0,9222.0,9265.0,141621,541588
2026-06-10 11:15:00,9298.0,9325.0,9243.0,9302.0,29538,541036
2026-06-10 15:00:00,9302.0,9322.0,9220.0,9316.0,219401,544152
2026-06-11 11:15:00,9334.0,9405.0,9312.0,9351.0,71853,541706
2026-06-11 15:00:00,9350.0,9420.0,9341.0,9393.0,115577,531172
2026-06-12 11:15:00,9398.0,9399.0,9316.0,9392.0,81564,533885
2026-06-12 15:00:00,9392.0,9404.0,9307.0,9321.0,103274,538988
2026-06-15 11:15:00,9283.0,9324.0,9166.0,9220.0,121036,552494
2026-06-15 15:00:00,9216.0,9250.0,9215.0,9232.0,35950,546990
2026-06-16 11:15:00,9197.0,9290.0,9151.0,9282.0,92010,552463
2026-06-16 15:00:00,9283.0,9384.0,9244.0,9357.0,189628,541107
2026-06-17 11:15:00,9334.0,9429.0,9312.0,9343.0,99411,529279
2026-06-17 15:00:00,9342.0,9380.0,9328.0,9349.0,110938,526043
2026-06-18 11:15:00,9370.0,9411.0,9267.0,9268.0,14679,521007
2026-06-18 15:00:00,9268.0,9316.0,9221.0,9301.0,163,513300
2026-06-22 11:15:00,9374.0,9419.0,9342.0,9382.0,36978,513611
2026-06-22 15:00:00,9381.0,9388.0,9318.0,9366.0,90062,506497
